label,riverLabel,countryLabel
中部高速公路,Jungbu Expressway,South Korea
欧洲E251公路,European route E251,Germany
巴爾的摩大道,Baltimore Pike,United States of America
台61線,Provincial Highway 61,Taiwan
欧洲E25公路,European route E25,Belgium
欧洲E25公路,European route E25,France
欧洲E25公路,European route E25,Netherlands
欧洲E25公路,European route E25,Italy
欧洲E43公路,European route E43,Germany
欧洲E25公路,European route E25,Switzerland
欧洲E43公路,European route E43,Switzerland
欧洲E25公路,European route E25,Luxembourg
欧洲E44公路,European route E44,France
欧洲E37公路,European route E37,Germany
欧洲E44公路,European route E44,Germany
美国国道90,U.S. Route 90,United States of America
欧洲E44公路,European route E44,Luxembourg
國道16號,National Highway 16,India
平壤開城高速公路,Reunification Highway,North Korea
欧洲E65公路,European route E65,Montenegro
欧洲E65公路,European route E65,Croatia
欧洲E65公路,European route E65,Bosnia and Herzegovina
7B省道,British Columbia Highway 7B,Canada
卑詩省99號公路,British Columbia Highway 99,Canada
欧洲E65公路,European route E65,Hungary
欧洲E65公路,European route E65,Sweden
欧洲E65公路,European route E65,Poland
欧洲E65公路,European route E65,Kosovo
欧洲E65公路,European route E65,Slovakia
亞洲公路2號線,AH2,Singapore
亞洲公路2號線,AH2,Myanmar
亞洲公路2號線,AH2,Nepal
亞洲公路2號線,AH2,Pakistan
亞洲公路2號線,AH2,India
亞洲公路2號線,AH2,Iran
亞洲公路2號線,AH2,Indonesia
欧洲E65公路,European route E65,Czech Republic
欧洲E65公路,European route E65,Greece
亞洲公路2號線,AH2,Bangladesh
亞洲公路2號線,AH2,Malaysia
欧洲E65公路,European route E65,Serbia
欧洲E005公路,European route E005,Uzbekistan
湖南高速公路,Honam Expressway,South Korea
亞洲公路2號線,AH2,Thailand
國道3號,National Highway 3,India
欧洲E65公路,European route E65,Republic of Macedonia
欧洲E713公路,European route E713,France
欧洲E017公路,European route E017,Russia
台2線,Provincial Highway 2,Taiwan
87号加利福尼亚州州道,California State Route 87,United States of America
3號國道,National Highway 3,Cambodia
亚洲公路12号线,AH12,Thailand
國道1號,Route 1,Iceland
亚洲公路12号线,AH12,Laos
文森特广场,Vincent Square,United Kingdom
欧洲E761公路,European route E761,Bosnia and Herzegovina
縣道126號,County Road 126,Taiwan
35号新泽西州州道,New Jersey Route 35,United States of America
218号美国国道,U.S. Route 218,United States of America
太平洋公路,Pacific Highway,United States of America
222国道,China National Highway 222,People's Republic of China
73号加利福尼亚州州道,California State Route 73,United States of America
欧洲E761公路,European route E761,Serbia
國道46號,National Highway 46,South Korea
中部內陸高速公路,Jungbu Naeryuk Expressway,South Korea
南海高速公路,Namhae Expressway,South Korea
益山浦項高速公路,Iksan–Pohang Expressway,South Korea
順天完州高速公路,Suncheon–Wanju Expressway,South Korea
首爾襄陽高速公路,Seoul–Yangyang Expressway,South Korea
欧洲E70公路,European route E70,France
欧洲E70公路,European route E70,Turkey
欧洲E70公路,European route E70,Italy
欧洲E70公路,European route E70,Georgia
欧洲E70公路,European route E70,Croatia
欧洲E70公路,European route E70,Spain
欧洲E70公路,European route E70,Bulgaria
國道14號,Japan National Route 14,Japan
伏尔泰大道,boulevard Voltaire,France
马勒塞尔布大道,boulevard Malesherbes,France
欧洲E70公路,European route E70,Romania
欧洲E70公路,European route E70,Serbia
欧洲E70公路,European route E70,Slovenia
欧洲E67公路,European route E67,Estonia
欧洲E67公路,European route E67,Latvia
欧洲E67公路,European route E67,Poland
欧洲E67公路,European route E67,Lithuania
拉斯维加斯环线,Las Vegas Beltway,United States of America
欧洲E67公路,European route E67,Finland
欧洲E67公路,European route E67,Czech Republic
德國聯邦公路B5,Bundesstraße 5,Germany
蓓尔美尔,Pall Mall,United Kingdom
欧洲E85公路,European route E85,Ukraine
欧洲E85公路,European route E85,Belarus
弗利特街,Fleet Street,United Kingdom
欧洲E85公路,European route E85,Lithuania
欧洲E85公路,European route E85,Bulgaria
亞洲公路6號線,AH6,Kazakhstan
欧洲E85公路,European route E85,Greece
欧洲E85公路,European route E85,Romania
亞洲公路6號線,AH6,Russia
拉斯維加斯大道,Las Vegas Boulevard,United States of America
亞洲公路6號線,AH6,North Korea
亞洲公路6號線,AH6,People's Republic of China
欧洲E573公路,European route E573,Ukraine
157號堪薩斯州州道,K-157 (Kansas highway),United States of America
179號堪薩斯州州道,K-179 (Kansas highway),United States of America
欧洲E573公路,European route E573,Hungary
欧洲E54公路,European route E54,France
欧洲E49公路,European route E49,Austria
欧洲E41公路,European route E41,Germany
欧洲E49公路,European route E49,Germany
欧洲E54公路,European route E54,Germany
欧洲E41公路,European route E41,Switzerland
東京街,Tonkin Street,People's Republic of China
美国国道6N,U.S. Route 6N,United States of America
亞洲公路6號線,AH6,South Korea
首爾外環高速公路,Seoul Ring Expressway,South Korea
欧洲E49公路,European route E49,Czech Republic
大田南環高速公路,Daejeon Nambu Sunhwan Expressway,South Korea
欧洲E574公路,European route E574,Romania
476號州際公路,Interstate 476,United States of America
104號堪薩斯州州道,K-104 (Kansas highway),United States of America
148號堪薩斯州州道,K-148 (Kansas highway),United States of America
156號堪薩斯州州道,K-156 (Kansas highway),United States of America
435號州際公路,Interstate 435,United States of America
1號國道,National Highway 1,Cambodia
勒努瓦大道,boulevard Richard-Lenoir,France
360號堪薩斯州州道,K-360 (Kansas highway),United States of America
68號堪薩斯州州道,K-68 (Kansas highway),United States of America
南北大道,North–South Expressway,Malaysia
M48高速公路,M48 motorway,United Kingdom
國道12號,Japan National Route 12,Japan
勒拿公路,M56 Lena highway,Russia
京仁高速公路,Gyeongin Expressway,South Korea
京仁第二高速公路,Second Gyeongin Expressway,South Korea
275号加利福尼亚州州道,California State Route 275,United States of America
平澤堤川高速公路,Pyeongtaek–Jecheon Expressway,South Korea
論山天安高速公路,Nonsan–Cheonan Expressway,South Korea
欧洲E533公路,European route E533,Austria
欧洲E533公路,European route E533,Germany
161號堪薩斯州州道,K-161 (Kansas highway),United States of America
171號堪薩斯州州道,K-171 (Kansas highway),United States of America
177號堪薩斯州州道,K-177 (Kansas highway),United States of America
705号州际公路,Interstate 705,United States of America
沖繩自動車道,Okinawa Expressway,Japan
西海岸高速公路,Seohaean Expressway,South Korea
欧洲E641公路,European route E641,Austria
中央高速公路,Jungang Expressway,South Korea
仁川國際機場高速公路,Incheon International Airport Expressway,South Korea
邱馬高速公路,Jungbu Naeryuk Expressway Branch,South Korea
2號國道,National Highway 2,Cambodia
欧洲E015公路,European route E015,Kazakhstan
欧洲E23公路,European route E23,France
欧洲E461公路,European route E461,Austria
欧洲E23公路,European route E23,Switzerland
M2公路,M2 highway,Russia
27号华盛顿州州道,Washington State Route 27,United States of America
沈大高速公路,Shenyang–Dalian Expressway,People's Republic of China
西洋菜街,Sai Yeung Choi Street,People's Republic of China
欧洲E461公路,European route E461,Czech Republic
亞洲公路1號線,AH1,Myanmar
亞洲公路1號線,AH1,Pakistan
亞洲公路1號線,AH1,Vietnam
亞洲公路1號線,AH1,Turkey
亞洲公路1號線,AH1,Japan
亞洲公路1號線,AH1,India
亞洲公路1號線,AH1,Iran
亞洲公路1號線,AH1,Bangladesh
亞洲公路1號線,AH1,Afghanistan
亞洲公路1號線,AH1,North Korea
亞洲公路1號線,AH1,People's Republic of China
亞洲公路1號線,AH1,Cambodia
亞洲公路1號線,AH1,Thailand
英國M11高速公路,M11 motorway,United Kingdom
169號美國國道,U.S. Route 169,United States of America
亞洲公路1號線,AH1,South Korea
欧洲E21公路,European route E21,France
欧洲E62公路,European route E62,France
欧洲E62公路,European route E62,Italy
欧洲E21公路,European route E21,Switzerland
欧洲E62公路,European route E62,Switzerland
4號國道,National Highway 4,Cambodia
M03高速公路 (烏克蘭),Highway M03,Ukraine
一般國道,national highway of Japan,Japan
拉斯帕伊大道,boulevard Raspail,France
蒙帕纳斯大道,boulevard du Montparnasse,France
405号州际公路 (俄勒冈州),Interstate 405,United States of America
欧洲E843公路,European route E843,Italy
王者大道,Via Regia,Germany
欧洲E331公路,European route E331,Germany
南北高速公路,North–South Expressway,Singapore
欧洲E105公路,European route E105,Russia
欧洲E105公路,European route E105,Ukraine
欧洲E105公路,European route E105,Norway
聖雅各之路,Way of St. James,Spain
135號美國國道 (堪薩斯州),Interstate 135,United States of America
143號堪薩斯州州道,K-143 (Kansas highway),United States of America
96號堪薩斯州州道,K-96 (Kansas highway),United States of America
欧洲E64公路,European route E64,Italy
佩雷爾大道,boulevard Pereire,France
马德莱娜大道,boulevard de la Madeleine,France
莫尼旺大道,Monivong Boulevard,Cambodia
欧洲E314公路,European route E314,Belgium
欧洲E314公路,European route E314,Netherlands
阿拉斯加州2號公路,Alaska Route 2,United States of America
欧洲E314公路,European route E314,Germany
欧洲E008公路,European route E008,Tajikistan
圣詹姆士广场,St. James's Square,United Kingdom
國道2號,DN2,Romania
欧洲E9公路,European route E09,France
欧洲E9公路,European route E09,Spain
德輔道,Des Voeux Road,People's Republic of China
271号华盛顿州州道,Washington State Route 271,United States of America
319国道,China National Highway 319,People's Republic of China
嶺東高速公路,Yeongdong Expressway,South Korea
蔚山高速公路,Ulsan Expressway,South Korea
维多利亚堤岸,Victoria Embankment,United Kingdom
砵甸乍山郊遊徑,Pottinger Peak Country Trail,People's Republic of China
國道51號,Japan National Route 51,Japan
札樽自動車道,Sasson Expressway,Japan
道央自動車道,Hokkaido Expressway,Japan
首都高速都心環狀線,Inner Circular Route,Japan
加冷－巴耶利峇高速公路,Kallang–Paya Lebar Expressway,Singapore
昆曼公路,Kunming–Bangkok Expressway,People's Republic of China
伊利沙伯皇后道,Queen Elizabeth Way,Canada
盧吉道,Lugard Road,People's Republic of China
中山路 (普宁洪阳),Q9384462,People's Republic of China
昆曼公路,Kunming–Bangkok Expressway,Thailand
昆曼公路,Kunming–Bangkok Expressway,Laos
