label,cityLabel,countryLabel
QCad,QCad,
Minetest,Minetest,
狂彈風暴,Bulletstorm,
生化危機2,Resident Evil 2,
神奇寶貝 紅寶石·藍寶石,Pokémon Ruby and Sapphire,
FunOrb,FunOrb,
植物精灵,Botanicula,
英雄本色3,Max Payne 3,
薩爾達傳說 黃昏公主,The Legend of Zelda: Twilight Princess,
闇龍紀元：序章,Dragon Age: Origins,
GT赛车3 A-Spec,Gran Turismo 3: A-Spec,
陆行鸟与魔法绘本,Final Fantasy Fables: Chocobo Tales,
浪漫沙加,Romancing SaGa,
12RIVEN -the Ψcliminal of integral-,12Riven,
"Blast Works: Build, Trade, Destroy","Blast Works: Build, Trade, Destroy",
召喚夜響曲 雙紀元 ～精靈們的共鳴～,Summon Night: Twin Age,
歡迎來到Pia Carrot!!系列,Welcome to Pia Carrot,
ImageMagick,ImageMagick,
F1赛车 (游戏),F-1 Race,
前线任务 进化,Front Mission Evolved,
反恐精英2D,CS2D,
武術冠軍,Martial Champion,
皇牌空战：联合攻击,Ace Combat: Joint Assault,
秩序與混沌Online,Order & Chaos Online,
羅特列克博士和忘卻的騎士團,Doctor Lautrec and the Forgotten Knights,
變形金剛：賽博坦殞落,Transformers: Fall of Cybertron,
宝石翻天乐系列,Jewel Quest,
梦境杀手,Dreamkiller,
異世紀機器人大戰 攜帶版,Another Century's Episode Portable,
無雙OROCHI 2,Warriors Orochi 3,
湯之花SpRING！,Q21418822,
數獨,Sudoku,
战争之人,Men of War,
哥特王朝,Gothic,
Coq,Coq,
0 A.D.,0 A.D.,
韦诺之战,The Battle for Wesnoth,
X-Moto,X-Moto,
OpenBVE,OpenBVE,
DJMAX TECHNIKA 3,DJMax Technika 3,
TERA Online,The Exiled Realm of Arborea,
TIGER×DRAGON！,Toradora!,
剑灵,Blade & Soul,
小朋友齊打交,Little Fighter,
枫之谷 DS,MapleStory DS,
決勝時刻：現代戰爭3,Call of Duty: Modern Warfare 3,
永恆冒險,Grand Chase,
萝球社！,Ro-Kyu-Bu!,
黑色陰謀,Cabal Online,
Pet Society,Pet Society,
歐陸風雲：羅馬,Europa Universalis: Rome,
水之魔石,Mimana Iyar Chronicle,
神奇寶貝戰鬥革命,Pokémon Battle Revolution,
索尼克进化3,Sonic Advance 3,
絕體絕命都市4：夏日回憶,Zettai Zetsumei Toshi 4: Summer Memories,
Nonogram,nonogram,
PRINCESS WALTZ,Princess Waltz,
絕對服從命令,Zettai Fukuju Meirei,
超级机器人大战 Judgement,Super Robot Wars J,
Weiß Schwarz,Weiß Schwarz,
穢翼的尤斯蒂婭,Aiyoku no Eustia,
Maple,Maple,
DuckDuckGo,DuckDuckGo,
虎胆神猫,Claw,
安德雷亚·阿马蒂,Andrea Amati,
日常,Nichijou,
Freeciv,Freeciv,
FIFA Online 2,FIFA Online 2,
仙境傳說2,The Gate of the World,
天翼之鍊,Talesweaver,
激战2,Guild Wars 2,
英雄大亂鬥,Lost Saga,
魔法飞球,PangYa,
我的狐仙女友,Kanokon,
Kile,Kile,
至Net奇兵,Code Lyoko,
星環戰役,Halo Wars,
沉默之丘2,Silent Hill 2,
要塞：十字军东征,Stronghold: Crusader,
Sony Vegas Movie Studio,Sony Vegas Movie Studio,
勁舞團,Audition Online,
海商王2,Port Royale 2,
辐射：新维加斯,Fallout: New Vegas,
至Net奇兵：山拿的末日,Code Lyoko: Fall of X.A.N.A.,
超級機器人大戰MX,Super Robot Wars MX,
极品飞车：无间风云,Need for Speed: Undercover,
罗马：全面战争,Rome: Total War,
DJ Max Technika,DJMax Technika,
伊里野的天空、UFO的夏天,"Iriya no Sora, UFO no Natsu",
奇諾之旅,Kino's Journey,
決勝時刻：現代戰爭2,Call of Duty: Modern Warfare 2,
笨蛋，測驗，召喚獸,Baka and Test,
艾爾之光,Elsword,
部落2,Tribes 2,
不明飞行物：异形入侵,UFO: Alien Invasion,
Sauerbraten,Cube 2: Sauerbraten,
Armagetron Advanced,Armagetron Advanced,
Frozen Bubble,Frozen Bubble,
命令与征服：泰伯利亚之日,Command & Conquer: Tiberian Sun,
女神異聞錄2 罪,Persona 2: Innocent Sin,
打鸭子,Duck Hunt,
时空之轮,Chrono Trigger,
模擬市民2：環遊世界,The Sims 2: Bon Voyage,
浩劫殺陣：晴空染血,S.T.A.L.K.E.R.: Clear Sky,
絕體絕命都市2 -結凍的記憶-,Raw Danger!,
质量效应3,Mass Effect 3,
重返德军总部,Return to Castle Wolfenstein,
LightWave 3D,LightWave 3D,
PyChess,PyChess,
KONAMI GB 精選集,Konami GB Collection,
約束之地,Riviera: The Promised Land,
輪迴的拉格朗日,Lagrange: The Flower of Rin-ne,
LibreCAD,LibreCAD,
KolourPaint,KolourPaint,
LinCity,Lincity,
战地2100,Warzone 2100,
乃木坂春香的秘密,Nogizaka Haruka no Himitsu,
絕對武力Online,Counter-Strike Online,
DJMAX TECHNIKA 2,DJMax Technika 2,
無頭騎士異聞錄 DuRaRaRa!!,Durarara!!,
爆爆王,Crazy Arcade,
熱血江湖,Scions of Fate,
真名法典,Magna Carta: Crimson Stigmata,
Neverball,Neverball,
地牢守护者,Dungeon Defenders,
惡魔獵人4,Devil May Cry 4,
毁灭战士II,Doom II: Hell on Earth,
東京鬼祓師 鴉乃杜學園奇譚,Tokyo Mono Hara Shi: Karasu no Mori Gakuen Kitan,
爆破彗星,Asteroids,
終極動員令：紅色警戒3,Command & Conquer: Red Alert 3,
纸片马里奥 贴纸之星,Paper Mario: Sticker Star,
BZFlag,BZFlag,
瑪利歐派對8,Mario Party 8,
幻想戰記,Fantasy Earth: Zero,
聖靈之心,Arcana Heart,
請認真的和我戀愛！！,Maji de Watashi ni Koi Shinasai!,
哈利·波特与阿兹卡班的囚徒,Harry Potter and the Prisoner of Azkaban,
企鹅在滑雪,Tux Racer,
Enigma,Enigma,
Outlook.com,Outlook.com,
Maya,Maya,
光明戰記,Q485281,
AVA戰地之王,Alliance of Valiant Arms,
奇迹,Mu Online,
跑跑卡丁车,Crazyracing Kartrider,
Xonotic,Xonotic,
寂静岭,Silent Hill,
同化棋,Ataxx,
兽人必须死2,Orcs Must Die! 2,
全軍破敵：幕府將軍2,Total War: Shogun 2,
杀手：代号47,Hitman: Codename 47,
模擬市民2：寵物當家,The Sims 2: Pets,
模擬市民2：美麗夜未眠,The Sims 2: Nightlife,
模擬市民2：開店達人,The Sims 2: Open for Business,
波斯王子：王者无双,Prince of Persia: The Two Thrones,
緋色的碎片,Hiiro no Kakera,
蝙蝠侠：阿卡姆疯人院,Batman: Arkham Asylum,
英雄无敌历代记,Heroes Chronicles,
辐射：钢铁兄弟会,Fallout: Brotherhood of Steel,
骷髏少女,Skullgirls,
太空之戰 (電子遊戲),Spacewar!,
神奇男孩,Wonder Boy,
弹珠台,Pinball,
Mumble,Mumble,
戰地風雲：越南,Battlefield Vietnam,
暗黑魔法師：崛起,Avencast: Rise of the Mage,
神偷：致命暗影,Thief: Deadly Shadows,
神明與命運革命的悖論,The Guided Fate Paradox,
梅露露的工作室～亞蘭德的鍊金術士3～,Atelier Meruru: The Apprentice of Arland,
LOVEPLUS,LovePlus,
REAL BOUT 餓狼傳說,Real Bout Fatal Fury,
冰风谷,Icewind Dale,
玄天神劍,Heavenly Sword,
伯爵与妖精,Hakushaku to Yōsei,
乙女的戀革命,Otometeki Koi Kakumei Love Revo!!,
变形战机,Thexder,
Texmaker,Texmaker,
大富翁 (1989年電子遊戲),Richman,
BFG 9000,BFG,
ProtonMail,ProtonMail,
Inkscape,Inkscape,
战场之狼,Commando,
歐洲卡車模擬,Euro Truck Simulator,
斑鳩 (電視遊戲),Ikaruga,
数字恶魔物语 女神转生II,Digital Devil Story: Megami Tensei II,
瑪利歐派對 DS,Mario Party DS,
銀河生死鬥：追溯,Tribes: Ascend,
超剛戰紀機界王,Tech Romancer,
魔法少女加奈,Magical Canan,
AssaultCube,AssaultCube,
VR战士3,Virtua Fighter 3,
戰地風雲3,Battlefield 3,
極速快車手,Drift City,
跑車浪漫旅5,Gran Turismo 5,
龍息之焰IV,Breath of Fire IV,
音速出击,Tap Sonic,
漫畫派對 (遊戲),Comic Party,
夢想大都會,City Life (video game),
极品飞车III：闪电追踪,Need for Speed III: Hot Pursuit,
餓狼傳說 WILD AMBITION,Fatal Fury: Wild Ambition,
Quake Live,Quake Live,
林克的十字弓訓練,Link's Crossbow Training,
阿历克斯小子奇幻世界大冒险,Alex Kidd in Miracle World,
Hunt the Wumpus,Hunt the Wumpus,
大鼻B,Parasol Henbee,
模拟人生2 休闲时光,The Sims 2: FreeTime,
雷頓教授與奇蹟假面,Professor Layton and the Miracle Mask,
安琪莉可系列,Angelique,
十鬼之絆 ～關原奇譚～,Q795031,
鬥神傳,Battle Arena Toshinden,
Cairo,cairo,
合金弹头,Metal Slug,
世紀帝國：羅馬霸主,Age of Empires: The Rise of Rome,
交響曲傳奇,Tales of Symphonia,
毁灭战士4,Doom (2016),
铁甲飞龙,Panzer Dragoon,
魔法门之英雄无敌III：末日之刃,Heroes of Might and Magic III: Armageddon's Blade,
momondo.com.cn,momondo,
黃金太陽 漆黑的黎明,Golden Sun: Dark Dawn,
Rhinoceros 3D,Rhinoceros 3D,
神經浪遊者 (遊戲),Neuromancer,
胜利之日,Day of Defeat,
終極動員令：將軍,Command & Conquer: Generals,
神偷II：金属时代,Thief II: The Metal Age,
Poser,Poser,
命令与征服：泰伯利亚联盟,Command & Conquer: Tiberium Alliances,
古墓丽影III：劳拉的冒险,Tomb Raider III,
度假村Boin,Resort Boin,
极品飞车II,Need for Speed II,
猴島的詛咒,The Curse of Monkey Island,
最後一戰3：ODST,Halo 3: ODST,
聖戰魔咒,The Cursed Crusade,
盖亚幻想记,Illusion of Gaia,
金牌奥运会,Track & Field,
銀河飛將4：自由的代價,Wing Commander IV: The Price of Freedom,
幻想神域,Aura Kingdom,
不死鸟 (游戏),Phoenix,
艾莉森,Allison,
Edelweiss (遊戲),Edelweiss,
鋼鐵人2 (電玩遊戲),Iron Man 2,
Modo,Modo,
ParaView,ParaView,
亞迦雷斯特戰記ZERO,Record of Agarest War Zero,
节奏天国 黄金版,Rhythm Heaven,
最终幻想VI,Final Fantasy VI,
模擬市民2：度假四季,The Sims 2: Seasons,
迪迪金剛賽車,Diddy Kong Racing,
Wings 3D,Wings 3D,
OpenTTD,OpenTTD,
大金剛64,Donkey Kong 64,
生死格鬥 樂園,Dead or Alive Paradise,
真·三國無雙3,Dynasty Warriors 4,
瑪那鍊金術2 ～沒落學園與鍊金術士們～,Mana Khemia 2: Fall of Alchemy,
浩劫殺陣：混沌召喚,S.T.A.L.K.E.R.: Call of Pripyat,
魔兵驚天錄,Bayonetta,
3D天空盒,Skybox,
Cinema 4D,Cinema 4D,
善與惡：神獸島,Black & White: Creature Isle,
街頭霸王II,Street Fighter II: The World Warrior,
FlightGear,FlightGear,
人中之龍,Yakuza,
战神：奥林匹斯之链,God of War: Chains of Olympus,
忍者龜：Fall of the Foot Clan,Teenage Mutant Ninja Turtles: Fall of the Foot Clan,
處女愛上姊姊,Otome wa Boku ni Koishiteru,
ガルフォース 宇宙章,Gall Force,
貓犬協奏曲,Tail Concerto,
魔界戰記,Disgaea: Hour of Darkness,
VTK,VTK,
TeX Live,TeX Live,
數迴,Slitherlink,
Microsoft Hotmail,Hotmail,
群龍默示錄,Dragon's Prophet,
HiYo衝天跑,TalesRunner,
鐵拳3D 精華版,Tekken 3D: Prime Edition,
战岛系列,Battle Isle,
杀戮地带3,Killzone 3,
超级大金刚,Donkey Kong Country,
青蛙过河,Frogger,
魔物獵人2,Monster Hunter 2,
彩虹★队长,Captain Rainbow,
瑪奇英雄傳,Vindictus,
Terragen,Terragen,
戰地風雲1942,Battlefield 1942,
漫威對Capcom 3：兩個世界的命運,Marvel vs. Capcom 3: Fate of Two Worlds,
超越善恶,Beyond Good & Evil,
遗迹守卫2,Dota 2,
霸天开拓史 永恒之翼与失落之海,Baten Kaitos: Eternal Wings and the Lost Ocean,
戰神III,God of War III,
正当防卫2,Just Cause 2,
皇牌空战5 未被歌颂的战争,Ace Combat 5: The Unsung War,
黑色洛城,L.A. Noire,
生化危機 啟示,Resident Evil: Revelations,
Mesa 3D,Mesa,
餓狼－群狼之證,Garou: Mark of the Wolves,
FreeSpace 2,FreeSpace 2,
忍者龙剑传II 暗黑的邪神剑,Ninja Gaiden II: The Dark Sword of Chaos,
部落衝突：皇室戰爭,Clash Royale,
TeXstudio,TeXstudio,
魔法少女小圓Online,Puella Magi Madoka Magica Online,
堡垒,Bastion,
天堂,Lineage,
戰地風雲Online,Battlefield Online,
特種部隊Online,Special Force,
破碎銀河系,Shattered Galaxy,
英雄连,Company of Heroes,
幕府将军：全面战争,Shogun: Total War,
皇帝：龙之崛起,Emperor: Rise of the Middle Kingdom,
创世纪IV：圣者传奇,Ultima IV: Quest of the Avatar,
縱橫諜海：混沌理論,Tom Clancy's Splinter Cell: Chaos Theory,
凯恩与林奇：死人,Kane & Lynch: Dead Men,
奇蹟女孩,Miracle Girls,
接水管,Pipe Mania,
新·安琪莉可,Neo Angelique,
星際火狐64,Star Fox 64,
飞飞,Flyff,
鬼武者2,Onimusha 2: Samurai's Destiny,
NAOMI,Q1369174,
11eyes -罪與罰與贖的少女-,11eyes: Tsumi to Batsu to Aganai no Shōjo,
CHAOS;HEAD,Chaos;Head,
维多利亚II,Victoria II,
魂斗罗精神,Contra III: The Alien Wars,
飯店馬利歐,Hotel Mario,
Adobe Animate,Adobe Animate,
我依然存在,I Am Alive,
疯狂出租车,Crazy Taxi,
惡霸魯尼,Bully,
Google Web Toolkit,Google Web Toolkit,
CorelDRAW,CorelDRAW,
機械人戰爭,Berzerk,
Ncurses,ncurses,
Adobe Director,Adobe Director,
Google图片搜索,Google Images,
BVE Trainsim,BVE Trainsim,
FIFA 10,FIFA 10,
惡魔獵人2,Devil May Cry 2,
半条命：蓝色偏移,Half-Life: Blue Shift,
古惑狼赛车,Crash Team Racing,
寵物小精靈金銀版,Pokémon Gold and Silver,
寂静岭3,Silent Hill 3,
戰地風雲2142,Battlefield 2142,
沉默之丘：起源,Silent Hill: Origins,
絕體絕命都市,Disaster Report,
鋼鐵天空下,Beneath a Steel Sky,
青檸色之戰奇譚,Raimuiro Senkitan,
Microsoft PhotoDraw,Microsoft PhotoDraw,
快打旋風EX,Street Fighter EX,
无尽的任务,EverQuest,
合金弹头7,Metal Slug 7,
安特罗皮亚世界,Entropia Universe,
料理妈妈,Cooking Mama,
星之卡比64,Kirby 64: The Crystal Shards,
魔裝機神,Super Robot Wars Gaiden: Masō Kishin – The Lord Of Elemental,
Angel Beats!,Angel Beats!,
GNUstep,GNUstep,
博德之门II：安姆的阴影,Baldur's Gate II: Shadows of Amn,
WxWidgets,wxWidgets,
平衡球,Ballance,
坦克大战,Battle City,
權力平衡 (遊戲),Balance of Power,
劳拉与光之守护者,Lara Croft and the Guardian of Light,
天使之羽 -琥珀之瞳-,Angel's Feather,
捷克與達斯特2,Jak II,
林克 惡魔之臉,Link: The Faces of Evil,
Another Code 兩段記憶,Another Code: Two Memories,
女神異聞錄4,Shin Megami Tensei: Persona 4,
新超级马里奥兄弟2,New Super Mario Bros. 2,
寵物小精靈黑白版,Pokémon Black and White,
寻剑,Swordquest,
核心危機 -最終幻想VII-,Crisis Core: Final Fantasy VII,
末日之战,Tom Clancy's EndWar,
光速兔崽子,Jazz Jackrabbit,
OmniGraffle,OmniGraffle,
變身公主,Princess Princess,
Soul Link,Soul Link,
月宫桌球,Lunar Pool,
瑪利歐賽車7,Mario Kart 7,
電腦太空戰,Computer Space,
咕嚕咕嚕魔法陣,Mahōjin Guru Guru,
Umbrello,Umbrello UML Modeller,
超級瑪利歐樂園3 瓦利歐樂園,Wario Land: Super Mario Land 3,
IZUMO,Q525104,
GTK+,GTK+,
贪食蛇,Snake,
出包王女,To Love-Ru,
戰慄時空2：二部曲,Half-Life 2: Episode Two,
荒野大镖客：救赎,Red Dead Redemption,
超级运动会,Hyper Sports,
战神：背叛,God of War: Betrayal,
戰神：斯巴達的亡魂,God of War: Ghost of Sparta,
異域神兵,Xenogears,
顶级十一足球经理,Top Eleven Football Manager,
Synfig,Synfig,
光神话 帕尔提娜之镜,Kid Icarus,
神佑擂台,Ehrgeiz,
終極戰區II：戰鬥指揮官,Battlezone II: Combat Commander,
Karbon,Karbon,
兽王记,Altered Beast,
蜡笔物理学,Crayon Physics Deluxe,
雷頓教授與魔神之笛,Professor Layton and the Last Specter,
横冲直撞2,FlatOut 2,
看門狗,Watch Dogs,
閃電十一人2 威脅的侵略者,Inazuma Eleven 2,
Qt,Qt,
21衛門,Q837496,
寶石方塊,Bejeweled,
末日之戰3,Crysis 3,
魔法门之英雄无敌II,Heroes of Might and Magic II,
俄羅斯方塊DS,Tetris DS,
地鐵：最後的曙光,Metro: Last Light,
失落的奧德賽,Lost Odyssey,
新楓之谷,MapleStory,
心灵杀手,Alan Wake,
機動戰士鋼彈 戰士們的軌跡,Kidō Senshi Gundam: Senshitachi no Kiseki,
半条命：衰变,Half-Life: Decay,
咕噜小天使,Gurumin: A Monstrous Adventure,
古墓丽影II,Tomb Raider II,
惡魔召喚師 葛葉雷道 對 超力兵團,Shin Megami Tensei: Devil Summoner: Raidou Kuzunoha vs. The Soulless Army,
教父,The Godfather: The Game,
人工少女,Jinkō Shōjo,
妙探闖通關：拯救世界,Sam & Max Save the World,
棒球之星,Baseball Stars Professional,
萬艦齊發,Homeworld,
MathCad,Mathcad,
吉他高手,Guitar Freaks,
生化危机：浣熊市行动,Resident Evil: Operation Raccoon City,
超级大国2,SuperPower 2,
银河战士 Prime 猎人,Metroid Prime Hunters,
马里奥和索尼克在伦敦2012奥运会,Mario & Sonic at the London 2012 Olympic Games,
GT赛车概念版,Gran Turismo Concept,
星際火狐64 3D,Star Fox 64 3D,
薩爾達傳說 眾神的三角神力與四人之劍,The Legend of Zelda: A Link to the Past and Four Swords,
戰神,God of War,
Adobe Illustrator,Adobe Illustrator,
Dia,Dia,
WxPython,wxPython,
Google学术搜索,Google Scholar,
镜之边缘,Mirror's Edge,
SOUL EATER,Soul Eater,
Crash Bandicoot 2：Cortex Strikes Back,Crash Bandicoot 2: Cortex Strikes Back,
尼奧寵物,Neopets,
惡魔城 無罪的嘆息,Castlevania: Lament of Innocence,
高橋名人之冒險島,Adventure Island,
重生傳奇,Tales of Rebirth,
The Last Guy,The Last Guy,
孤岛惊魂3,Far Cry 3,
機甲世紀,Biomotor Unitron,
戰地風雲1943,Battlefield 1943,
暗黑破壞神II：毀滅之王,Diablo II: Lord of Destruction,
极度恐慌,F.E.A.R.,
青澀之戀,Sentimental Graffiti,
传奇,The Legend of Mir 2,
Starry☆Sky,Starry Sky,
Wii運動 度假勝地,Wii Sports Resort,
怒之鐵拳系列,Streets of Rage,
星際大戰：原力對決,Star Wars: The Force Unleashed,
一擊殺虫！！HOIHOIさん,Ichigeki Sacchu!! HoiHoi-san,
惡黑搖滾,Brütal Legend,
杏林也瘋狂,Theme Hospital,
神庙逃亡,Temple Run,
魔法氣泡系列,Puyo Puyo,
Bos Wars,Bos Wars,
夜勤病棟,Night Shift Nurses,
死亡空间2,Dead Space 2,
蓋瑞模組,Garry's Mod,
闪耀十字军,Twinkle Crusaders,
模擬交通,Simutrans,
War§ow,Warsow,
戰國無雙系列,Samurai Warriors,
翡翠帝國,Jade Empire,
时空之霸者 沙加3 完结篇,Final Fantasy Legend III,
皇家騎士團2：命運之輪,Tactics Ogre: Let Us Cling Together,
Teeworlds,Teeworlds,
Spring计划,Spring Engine,
TripleA,TripleA,
必应,Bing,
铁拳,Tekken,
幸運☆星,Lucky Star,
Google搜索,Google,
Maxima,Maxima,
野狼計劃,Operation Wolf,
交響曲傳奇 拉塔特斯克的騎士,Tales of Symphonia: Dawn of the New World,
七色★星露,Nanatsuiro Drops,
古墓奇兵：重返禁地,Tomb Raider: Anniversary,
星际公民,Star Citizen,
混沌之戒II,Chaos Rings II,
完美黑暗,Perfect Dark,
1080°雪崩,1080° Avalanche,
最终幻想战略版,Final Fantasy Tactics,
武装突袭,ARMA: Combat Operations,
閃電十一人 王牌前鋒,Inazuma Eleven Strikers,
Nexuiz,Nexuiz,
DeFRaG,DeFRaG,
Wii Fit,Wii Fit,
帝国：全面战争,Empire: Total War,
彩虹岛Online,La Tale,
惡魔獵人3,Devil May Cry 3: Dante's Awakening,
毀滅戰士RPG,Doom RPG,
極速快感：世界,Need for Speed: World,
超級機器人大戰原創世紀,Super Robot Taisen: Original Generation,
Scorched 3D,Scorched 3D,
異星搜奇,The Dig,
宵星傳奇,Tales of Vesperia,
越共2,Vietcong 2,
Chess Titans,Chess Titans,
網路奇兵2,System Shock 2,
Widelands,Widelands,
吃豆人,Pac-Man,
Twelve ～戰國封神傳～,Q595830,
赛伯利亚,Syberia,
幽魂,Phantasmagoria,
Creature House Expression,Creature House Expression,
Foldit,Foldit,
沙丘II 新王朝,Dune II,
火爆冰上曲棍球13,NHL 13,
神通鬼大,Grim Fandango,
科乐美首尔奥运会,Track & Field II,
Sagemath,Sage,
Magical☆Antique,Magical Antique,
任天堂明星大亂鬥X,Super Smash Bros. Brawl,
松鼠库克倒霉的一天,Conker's Bad Fur Day,
星际争霸：母巢之战,StarCraft: Brood War,
極速快感：超熱力追緝,Need for Speed: Hot Pursuit,
瑪利歐賽車Wii,Mario Kart Wii,
英雄傳說VI 空之軌跡,The Legend of Heroes: Trails in the Sky,
鹰击长空,Tom Clancy's H.A.W.X,
Adobe FreeHand,Adobe FreeHand,
NetHack,NetHack,
瘋狂時代,Day of the Tentacle,
沙罗曼蛇,Salamander,
宇宙巡航艦V,Gradius V,
深海危机,Danger from the Deep,
鬼武者,Onimusha: Warlords,
刺猬大作战,Hedgewars,
星之卡比Wii,Kirby's Return to Dream Land,
热火吉他手,Frets on Fire,
魔法对抗,Magicka,
MuPAD,MuPAD,
伊苏,Ys I: Ancient Ys Vanished,
街頭快打系列,Final Fight,
屠龙战记,Dragon Buster,
有獎遊戲,Redemption game,
AltaVista,AltaVista,
全面對抗：復仇時刻,Resistance: Retribution,
Chessmaster,Chessmaster,
亚鲁巴战记外传～艾尔丹传奇～,Albert Odyssey: Legend of Eldean,
大刀,Daikatana,
戰車世界,World of Tanks,
東京魔人學園剣風帖 龍龍,Tokyo Majin,
电梯迷宫,Elevator Action,
铁拳2,Tekken 2,
巨商,The Great Merchant,
LSD,LSD,
古惑狼3：扭曲,Crash Bandicoot: Warped,
命令与征服：叛逆者,Command & Conquer: Renegade,
棒球殺手,Ninja Baseball Bat Man,
汪達與巨像,Shadow of the Colossus,
猴島小英雄2：老查克的復仇,Monkey Island 2: LeChuck's Revenge,
亚瑟王的暗黑时代,Dark Age of Camelot,
夜明前的琉璃色,Yoake Mae yori Ruriiro na,
惡靈古堡：傭兵 3D,Resident Evil: The Mercenaries 3D,
瑪利歐與音速小子在北京奧林匹克運動會,Mario & Sonic at the Olympic Games,
白色相簿,White Album,
SymPy,SymPy,
魔眼殺機,Eye of the Beholder,
无尽的任务2,EverQuest II,
FooBillard,FooBillard,
Liero,Liero,
命运战士,Soldier of Fortune,
妙探闖通關 大腳之謎,Sam & Max Hit the Road,
沙加2 秘宝传说,Final Fantasy Legend II,
這個美妙的世界,The World Ends with You,
Yacas,Yacas,
魔域幻境,Unreal,
Software Ideas Modeler,Software Ideas Modeler,
惡魔獵人系列,Devil May Cry,
死亡復甦,Dead Rising,
Tremulous,Tremulous,
Jump明星終極大亂鬥,Jump Ultimate Stars,
大金剛 再起,Donkey Kong Country Returns,
微之羽翼,Tiny Wings,
生化危機5,Resident Evil 5,
超级馬里奥大陸2：六個金幣,Super Mario Land 2: 6 Golden Coins,
魔法门之黑暗弥赛亚,Dark Messiah of Might and Magic,
魔神转生系列,Majin Tensei,
反重力赛车3,Wipeout 3,
死亡火槍OX,Death Crimson OX,
真・女神轉生 STRANGE JOURNEY,Shin Megami Tensei: Strange Journey,
絢爛舞踏祭,Kenran Butohsai,
GT赛车4,Gran Turismo 4,
王國之心 記憶之鍊,Kingdom Hearts: Chain of Memories,
超級企鵝,SuperTux,
Smokin' Guns,Smokin' Guns,
超级马里奥64DS,Super Mario 64 DS,
鐵拳TT,Tekken Tag Tournament,
中世纪：全面战争,Medieval: Total War,
刀魂,Soul Edge,
第七龙神,7th Dragon,
要塞2,Stronghold 2,
StepMania,StepMania,
YaCy,YaCy,
无冬之夜,Neverwinter Nights,
謎之村雨城,The Mysterious Murasame Castle,
風雲 SUPER TAG BUTTLE,Kizuna Encounter,
魔兽争霸II：黑暗之门,Warcraft II: Beyond the Dark Portal,
Pingus,Pingus,
SuperTuxKart,SuperTuxKart,
銀河霸主,Master of Orion,
Happiness!,Happiness!,
Wii Fit Plus,Wii Fit Plus,
热血足球,Nintendo World Cup,
網路奇兵,System Shock,
Fate/hollow ataraxia,Fate/hollow ataraxia,
Tick! Tack!,Tick! Tack!,
最终幻想XIII-2,Final Fantasy XIII-2,
南方公园：真理之杖,South Park: The Stick of Truth,
太空哈利,Space Harrier,
東方快車謀殺案,The Last Express,
Sketcher,Sketcher,
Vega Strike,Vega Strike,
G'MIC,G'MIC,
Liquid War,Liquid War,
七龙珠 神龙之谜,Q610785,
Soldat,Soldat,
忍者蛙,Battletoads,
極速天龍,Full Throttle,
黑客精英,Uplink,
人工少女系列,Jinkō Shōjo,
スプリガン mark 2 re-terrafoam project,Aleste,
鎖 -Kusari-,Kusari,
SOUND VOLTEX,Sound Voltex,
回到未来：游戏版,Back to the Future: The Game,
永恆傳奇Online,Tales of Eternia Online,
疯狂攀登者,Crazy Climber,
瑪利歐派對9,Mario Party 9,
魔法门IX,Might and Magic IX,
双星物语,Zwei!!,
太空帝国IV,Space Empires IV,
异域镇魂曲,Planescape: Torment,
桃子120%,Momoko 120%,
薩爾達傳說 風之律動,The Legend of Zelda: The Wind Waker,
Chromium B.S.U.,Chromium B.S.U.,
舞力全开 (游戏),Just Dance,
模擬農場,SimFarm,
燃燒！熱血韻律魂 押忍！戰鬥！應援團2,Moero! Nekketsu Rhythm Damashii Osu! Tatakae! Ouendan 2,
Glest,Glest,
人中之龍5 夢 實踐者,Yakuza 5,
XBoard,XBoard,
Globulation 2,Globulation 2,
Mtp Target,Mtp Target,
潛龍諜影4：愛國者之槍,Metal Gear Solid 4: Guns of the Patriots,
超级马里奥兄弟USA,Super Mario Bros. 2,
Oolite,Oolite,
Dark Castle,Dark Castle,
Tyrian,Tyrian,
ドンキーコンガ3 食べ放題！春もぎたて50曲♪,Donkey Konga,
命運傳奇2,Tales of Destiny 2,
寵物小精靈心金魂銀版,Pokémon HeartGold and SoulSilver,
星之夢,Planetarian: The Reverie of a Little Planet,
沉默之丘4：密室驚魂,Silent Hill 4: The Room,
莎木II,Shenmue II,
K-ON!放學後LIVE!!,K-ON! Hōkago Live!!,
反恐精英：全球攻势,Counter-Strike: Global Offensive,
夢殞之章：無盡的旅程,Dreamfall Chapters,
東方星蓮船 ～ Undefined Fantastic Object.,Undefined Fantastic Object,
決勝時刻：聯合行動,Call of Duty: United Offensive,
祝福的钟声,Shukufuku no Campanella,
薩爾達傳說 天空之劍,The Legend of Zelda: Skyward Sword,
Fish Fillets NG,Fish Fillets NG,
卡斯特的复仇,Custer's Revenge,
微软积分,Microsoft Points,
極魔界村,Ultimate Ghosts 'n Goblins,
現在就想告訴哥哥，我是妹妹！,Ima Sugu Oniichan ni Imōto da tte Iitai!,
虹彩六號 拉斯維加斯2,Tom Clancy's Rainbow Six: Vegas 2,
越共（遊戲）,Vietcong,
月東日西,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary,
世界足球 胜利十一人2009,Pro Evolution Soccer 2009,
Wormux,Warmux,
