label,cityLabel,countryLabel
海洋自由号,MS Freedom of the Seas,Norway
胡蜂號航空母艦,USS Wasp,United States of America
塞德利茨号战列巡洋舰,SMS Seydlitz,Germany
希佩爾海軍上將號重巡洋艦,German cruiser Admiral Hipper,Germany
興登堡號戰鬥巡洋艦,SMS Hindenburg,German Empire
英鐵373型電力動車組,British Rail Class 373,France
斯壯號驅逐艦,USS Strong,United States of America
无畏号战列舰,HMS Dreadnought,British Empire
P-40/43坦克,P43 tank,Italy
密西西比號戰艦,USS Mississippi,United States of America
薩拉托加號航空母艦,USS Saratoga,United States of America
水女神號驅逐艦,HMS Undine,United Kingdom
王储号战列舰,SMS Kronprinz,German Empire
边境总督号战列舰,SMS Markgraf,German Empire
錫格尼號驅逐艦,USS Sigourney,Norway
擇捉,Japanese escort ship Etorofu,Japan
阿拉巴馬號戰艦,USS Alabama,United States of America
阿武隈號護衛艦,JDS Yūgiri,Japan
長槍號驅逐艦 (1914年),HMS Lance,United Kingdom
慶陽艦,USS Mullany,United States of America
尼奧紹號艦隊油料補給艦 (AO-48),USS Neosho,United States of America
霍華德號驅逐艦,USS Howard,United States of America
巴登号战列舰,SMS Baden,German Empire
德克薩斯號戰艦,USS Texas,United States of America
亞伯拉罕·林肯號航空母艦,USS Abraham Lincoln,United States of America
意大利国家铁路ALn 442-448型柴油动车组,Q2612765,Italy
聖女貞德號航空巡洋艦,Jeanne d'Arc,France
大选帝侯号战列舰,SMS Grosser Kurfürst,German Empire
柳特波德攝政王號戰艦,SMS Prinzregent Luitpold,Germany
雅諾號驅逐艦,USS Yarnall,Norway
亞米科號護航驅逐艦,USS Amick,United States of America
美國Charles Lawrence級快速運輸艦,USS Gantner,United States of America
史坦貝利號驅逐艦,USS Stansbury,United States of America
莫斯科號直升機航空母艦,Moskva,Soviet Union
三號突擊炮,Sturmgeschütz III,Nazi Germany
虎I坦克,Tiger I,Germany
皇家橡樹號戰艦,HMS Royal Oak,United Kingdom
厚生勞動省醫藥食品局,USS Heywood L. Edwards,United States of America
格克號驅逐艦,USS Gurke,United States of America
腓特烈大帝号战列舰,SMS Friedrich der Grosse,Germany
皇后号战列舰,SMS Kaiserin,Germany
巴伐利亚号战列舰,SMS Bayern,German Empire
国王号战列舰,SMS König,German Empire
維托里歐維內托號飛彈巡洋艦,Italian cruiser Vittorio Veneto,Italy
亞瑟頓號護航驅逐艦,USS Atherton,United States of America
拉菲號驅逐艦 (DD-724),USS Laffey,United States of America
喬治·H·W·布希號航空母艦,USS George H.W. Bush,United States of America
赫伯特號驅逐艦,USS Herbert,United States of America
朱諾號船塢登陸艦,USS Juneau,United States of America
霍根號驅逐艦,USS Hogan,United States of America
諾福克號驅逐領導艦,USS Norfolk,United States of America
M3李戰車,M3 Lee,United States of America
霍普維爾號驅逐艦,USS Hopewell,Norway
強斯頓號驅逐艦,USS Johnston,United States of America
紀德號驅逐艦 (DD-661),USS Kidd,United States of America
哈瑞·S·杜魯門號航空母艦,USS Harry S. Truman,United States of America
西奧多·羅斯福號航空母艦,USS Theodore Roosevelt,United States of America
基林号驱逐舰,USS Gearing,United States of America
史萊特號護航驅逐艦,USS Slater,United States of America
太平號巡防艦,USS Decker,United States of America
南达科他号战列舰,USS South Dakota,United States of America
埃爾德里奇號護衛驅逐艦,USS Eldridge,United States of America
フレッチャー級駆逐艦,USS Charrette,Greece
