label,cityLabel,countryLabel
拉雪兹神父公墓,Père Lachaise Cemetery,France
孙岳墓,Q16928706,People's Republic of China
鑽石山火葬場和墳場,Q16923154,People's Republic of China
明月山 (香港),Q10315486,People's Republic of China
景安陵,Q10321085,People's Republic of China
徐显秀墓,Q11070703,People's Republic of China
拉萨烈士陵园,Q11077074,People's Republic of China
晋察冀边区烈士陵园,Q11089354,People's Republic of China
蒙帕纳斯公墓,Montparnasse Cemetery,France
新以色列人公墓 (慕尼黑),Q475118,Germany
雨花台烈士陵园,Yuhuatai Memorial Park of Revolutionary Martyrs,People's Republic of China
鲁西北革命烈士陵园,Q10566993,People's Republic of China
北京市金山陵园,Q16928679,People's Republic of China
西旺墓群,Q17067026,People's Republic of China
鲁南烈士陵园,Q11173006,People's Republic of China
瓦氏夫人墓,Q17061763,People's Republic of China
陈九成墓,Q17062239,People's Republic of China
康陵 (南漢),Q10287069,People's Republic of China
徽陵 (後唐),Q10296552,People's Republic of China
永佑陵,Q10374538,People's Republic of China
田蕙墓,Q17063509,People's Republic of China
田齐王陵,Q17063580,People's Republic of China
关山辽墓,Q17163527,People's Republic of China
王后谷,valley of the Queens,Egypt
蒙馬特公墓,Montmartre Cemetery,France
俞樾墓,Q10887842,People's Republic of China
傍城岗古墓,Q10889210,People's Republic of China
六顶山古墓群,Q10893509,People's Republic of China
冢头墓群,Q10895175,People's Republic of China
冯夏威墓,Q10895291,People's Republic of China
方正县烈士陵园,Q11084893,People's Republic of China
李大钊烈士陵园,Q11095883,People's Republic of China
歌乐山烈士陵园,Q11122944,People's Republic of China
济南革命烈士陵园,Q11148217,People's Republic of China
徐志摩墓,Xu Zhimo Tomb,People's Republic of China
唐泰陵,Q19841779,People's Republic of China
唐章陵,Q19841781,People's Republic of China
唐端陵,Q19841782,People's Republic of China
唐莊陵,Q19841784,People's Republic of China
萊文沃思堡國家公墓,Fort Leavenworth National Cemetery,United States of America
广州起义烈士陵园,Q11062198,People's Republic of China
徐州墓群,Q11070559,People's Republic of China
National Memorial Cemetery of the Pacific,National Memorial Cemetery of the Pacific,United States of America
仙水岩崖墓群,Xianshuiyan,People's Republic of China
北京市东郊殡仪馆,Q16928674,People's Republic of China
北京市八达岭人民公墓,Q16928675,People's Republic of China
北京市宝云岭墓园,Q16928678,People's Republic of China
霍元甲墓,Q16928640,People's Republic of China
裕陵,Q17062360,People's Republic of China
陈去病墓,Tomb of Chen Qubing,People's Republic of China
基督堂公墓,Christ Church Burial Ground,United States of America
拉罕,El-Lahun,Egypt
唐獻陵,Q19841780,People's Republic of China
唐簡陵,Q19841783,People's Republic of China
辽代陈国公主与驸马合葬墓,Q17066212,People's Republic of China
香洲烈士陵园,Q17031991,People's Republic of China
秦王洞,Q17498858,People's Republic of China
刘湘陵园,Q17498760,People's Republic of China
唐温陵,Q17498643,People's Republic of China
五人墓,Q10881496,People's Republic of China
阿灵顿国家公墓,Arlington National Cemetery,United States of America
唐豐陵,Q19841785,People's Republic of China
唐貞陵,Q19841786,People's Republic of China
白居易墓,Tomb of Bai Juyi,People's Republic of China
旅顺苏军烈士陵园,Lushun Russian Military Cemetery,People's Republic of China
交乐墓群,Q10882931,People's Republic of China
侯古堆一号墓,Q10887251,People's Republic of China
全祖望墓,Q10891684,People's Republic of China
八十二烈士墓,Q10891994,People's Republic of China
关庄村关羽墓,Q10893934,People's Republic of China
关马湖汉墓,Q10894028,People's Republic of China
华东革命烈士陵园,Q10905337,People's Republic of China
阿布拉瓦須,Abu Rawash,Egypt
九原岗墓群,Q17163581,People's Republic of China
紅岩公墓,Hongyan Cemetery,People's Republic of China
北京市太子峪陵园,Q16928677,People's Republic of China
修陵 (南梁),Q9394038,People's Republic of China
公陵,Q9416908,People's Republic of China
安德森维尔国家历史遗址,Andersonville National Historic Site,United States of America
祆教墳場,Hong Kong Parsee Cemetery,People's Republic of China
西坑古墓群,Q17063611,People's Republic of China
辽显陵,Q17060891,People's Republic of China
仓颉墓与庙,Q10884094,People's Republic of China
仿山墓群,Q10884777,People's Republic of China
俞大猷墓,Q10887786,People's Republic of China
六曲山墓群,Q10893301,People's Republic of China
和合石墳場,Wo Hop Shek Public Cemetery,People's Republic of China
吉薩金字塔群,Giza Pyramids,Egypt
小平靈園,Q11460753,Japan
賽普拉斯山國家公墓,Cypress Hills National Cemetery,United States of America
解放運動無名戰士墓,Q17226271,Japan
孝靜陵,Q10118627,People's Republic of China
文天祥墓,Q17498651,People's Republic of China
于子三墓,Q18110262,People's Republic of China
唐庆陵,Q18118363,People's Republic of China
成都十二橋烈士墓,Q18111943,People's Republic of China
帕西公墓,Passy Cemetery,France
七號墳場,Q9378520,People's Republic of China
北京香山万安公墓,Beijing Wan'an Cemetery,People's Republic of China
唐寿陵,Q18118362,People's Republic of China
齊陵,Q18119537,People's Republic of China
西夏王陵,Western Xia mausoleums,People's Republic of China
沈阳抗美援朝烈士陵园,Q10379604,People's Republic of China
唐安陵,Q18118361,People's Republic of China
唐惠陵,Q18111266,People's Republic of China
唐福陵,Q18118365,People's Republic of China
醇亲王墓/temp,Q18119306,People's Republic of China
美国国会公墓,Congressional Cemetery,United States of America
孙传芳墓,Q18165215,People's Republic of China
宋少帝陵,Tomb of Emperor Shao of Song,People's Republic of China
米拉瑪海軍陸戰隊航空基地,Marine Corps Air Station Miramar,United States of America
峻陽陵,Q10270458,People's Republic of China
钱处士墓,Tomb of Qian Jinren,People's Republic of China
秋瑾墓,Qiu Jin Tomb,People's Republic of China
國立大田顯忠院,Daejeon National Cemetery,South Korea
太陽陵,Q10045768,People's Republic of China
比達達利墳場,Bidadari Cemetery,Singapore
薩卡拉,Saqqara,Egypt
阿莱曼,El Alamein,Egypt
市川靈園,Q17988811,Japan
代赫舒爾,Dahshur,Egypt
巴黎地下墓穴,Catacombs of Paris,France
