label,riverLabel,countryLabel
阿湖水库,Q16691291,People's Republic of China
院基寺水库,Q16691304,People's Republic of China
马步水库,Q16691434,People's Republic of China
马莲水库,Q16691437,People's Republic of China
三河口水库,Q10866327,People's Republic of China
三渡溪水库,Q10866400,People's Republic of China
三湖连江水库,Q10866408,People's Republic of China
三良水库,Q10866687,People's Republic of China
三道岭水库,Q10866948,People's Republic of China
三道河水库 (本溪),Q10866966,People's Republic of China
丰源水库,Q10876971,People's Republic of China
路易斯斯密斯湖,Lewis Smith Lake,United States of America
牛其堡水库,Q16691615,People's Republic of China
闪电河水库,Q16691268,People's Republic of China
陈寺水库,Q16691298,People's Republic of China
陶清河水库,Q16691307,People's Republic of China
陶花店水库,Q16691310,People's Republic of China
青沟水库,Q16691359,People's Republic of China
金兰水库,Jinlan Shuiku,People's Republic of China
柴石滩水库,Q15934930,People's Republic of China
卡拉巴什水庫,Karabash Reservoir,Russia
凱米湖,Kemijärvi,Finland
磨子潭水库,Mozitan Shuiku,People's Republic of China
高州水库,Gaozhou Shuiku,People's Republic of China
龙须带水库,Longxudai Shuiku,People's Republic of China
下城門水塘,Lower Shing Mun Reservoir,People's Republic of China
柳杨水库,Q11109731,People's Republic of China
柴河水库 (铁岭),Q11110168,People's Republic of China
格尔木水库,Q11111100,People's Republic of China
桃林口水库,Q11112295,People's Republic of China
马鞍山水库,Q16691444,People's Republic of China
马鞍山水库,Q16691686,People's Republic of China
三道镇水库,Sandaozhen Shuiku,People's Republic of China
黑虎山水库,Q11179549,People's Republic of China
黑顶子水库,Q11179641,People's Republic of China
黑龙口水库,Q11179753,People's Republic of China
黑龙潭水库,Q11179823,People's Republic of China
龙兴寿水库,Q11180858,People's Republic of China
龙安水库,Q11181089,People's Republic of China
比安科湖,Lago Bianco,Switzerland
三波水库,Q10866354,People's Republic of China
三湾水库,Q10866414,People's Republic of China
腰卜水库,Q16691647,People's Republic of China
苏吐水库,Q16691653,People's Republic of China
阳坡水库,Q16691280,People's Republic of China
雾溪水库,Q16691326,People's Republic of China
马头水库,Q16691421,People's Republic of China
毕士大池,Pool of Bethesda,Israel
茵雅湖,Inya Lake,Myanmar
歐扎克斯湖,Lake of the Ozarks,United States of America
三奇寺水库,Q10865725,People's Republic of China
三家漫水库,Q10865820,People's Republic of China
三溪口水库 (闽侯),Q10866428,People's Republic of China
三联水库,Q10866619,People's Republic of China
三角海水库,Q10866866,People's Republic of China
三道河水库 (南漳),Q10866965,People's Republic of China
上三台水库,Q10867167,People's Republic of China
上林水库,Q10867508,People's Republic of China
黑龙宫水库,Heilonggong Shuiku,People's Republic of China
沃特金斯克水庫,Votkinsk Reservoir,Russia
栗树营水库,Q11110711,People's Republic of China
桓仁水库,Q11113218,People's Republic of China
龙凤山水库,Longfengshan Shuiku,People's Republic of China
黑石沟水库,Q11179359,People's Republic of China
黑龙滩水库,Q11179819,People's Republic of China
龙垱水库,Q11181009,People's Republic of China
龙怀水库,Q11181263,People's Republic of China
密云水库,Q4298570,People's Republic of China
努古什河,Nugush River,Russia
柿竹水库,Q11110310,People's Republic of China
桂田水库,Q11111715,People's Republic of China
桃园河水库,Q11111929,People's Republic of China
牛车河水库,Q16691618,People's Republic of China
都西庙水库,Q16691183,People's Republic of China
金龙水库,Q16691210,People's Republic of China
青云水库,Q16691339,People's Republic of China
飞沙河水库,Q16691395,People's Republic of China
马庙水库,Q16691431,People's Republic of China
齐顾郑水库,Q11180289,People's Republic of China
龙凤水库,Q11180889,People's Republic of China
龙墩河水库,Q11181040,People's Republic of China
龙头水库,Q11181059,People's Republic of China
龙母水库,Q11181320,People's Republic of China
馬內奇古季洛湖,Lake Manych-Gudilo,Russia
茅山水库,Maoshan Shuiku,People's Republic of China
霍庄水库,Huozhuang Shuiku,People's Republic of China
三山水库,Q10865877,People's Republic of China
三教寺水库,Q10866058,People's Republic of China
三渌水库,Q10866398,People's Republic of China
三溪水库,Q10866432,People's Republic of China
上关水库,Q10867219,People's Republic of China
临城水库,Q10877035,People's Republic of China
久大水库,Q10877676,People's Republic of China
沙卡卡威亞湖,Lake Sakakawea,United States of America
三姑井水库,Q10865739,People's Republic of China
三岔河水库,Q10865907,People's Republic of China
三星寺水库,Q10866105,People's Republic of China
三溪口水库 (泸县),Q10866427,People's Republic of China
上冶水库,Q10867227,People's Republic of China
铁岗水库,Q16888727,People's Republic of China
克雷尼察水庫,Q2376644,Belarus
拉特蘭湖,Rutland Water,United Kingdom
乃门他拉水库,Q10877658,People's Republic of China
桂家湖水库,Q11111431,People's Republic of China
桐柏水库,Q11112708,People's Republic of China
龙坪水库,Q11180999,People's Republic of China
龙头桥水库,Q11181058,People's Republic of China
柳河水库,Q11109911,People's Republic of China
柴福林水库,Q11110217,People's Republic of China
桃林水库,Q11112297,People's Republic of China
桅水水库,Q11112567,People's Republic of China
桑涧水库,Q11113128,People's Republic of China
纳瓦霍湖,Navajo Lake,United States of America
利曼湖,Q4261677,Ukraine
靠山屯水库,Kaoshantun Shuiku,People's Republic of China
钟前水库,Zhongqian Shuiku,People's Republic of China
黑滩河水库,Q11179266,People's Republic of China
黑石咀水库,Q11179357,People's Republic of China
龙峪湖水库,Q11181194,People's Republic of China
罗田水库,Luotian Shuiku,People's Republic of China
三阳桥水库,Sanyangqiao Shuiku,People's Republic of China
穆瓦里湖,Lac de Moiry,Switzerland
长潭水库 (蕉岭),Q15934691,People's Republic of China
卡达水库,Q15934586,People's Republic of China
张家坝水库 (安宁市),Q15934621,People's Republic of China
拉浪水库,Q15934610,People's Republic of China
唐王水库,Q8649020,People's Republic of China
青年水库,Q16691354,People's Republic of China
礼亨水库,Liheng Shuiku,People's Republic of China
柳巴舍夫斯科耶水庫,Q4271401,Belarus
西沥水库,Xili Reservoir,People's Republic of China
維列伊斯科耶水庫,Vileyka Reservoir,Belarus
平龙水库,Q15934761,People's Republic of China
三岔水库,Sancha Shuiku,People's Republic of China
官厅水库,Q4151226,People's Republic of China
龙岭下水库,Longlingxia Shuiku,People's Republic of China
比格斯通湖,Big Stone Lake,United States of America
金牛山水库,Q16691207,People's Republic of China
长湾河水库,Q16691679,People's Republic of China
雷山水库,Q16691322,People's Republic of China
霞家河水库,Q16691335,People's Republic of China
那音水库,Q16691165,People's Republic of China
水迳水库,Shuijing Shuiku,People's Republic of China
桥下水库,Q11113322,People's Republic of China
棉花沟水库,Q11116240,People's Republic of China
椅山水库,Q11117371,People's Republic of China
樊桥水库,Q11120989,People's Republic of China
樟村水库,Q11121208,People's Republic of China
横山水库 (奉化),Q11121392,People's Republic of China
横岗水库,Q11121413,People's Republic of China
武家营水库,Q11124113,People's Republic of China
段家沟水库,Q11125392,People's Republic of China
毛家村水库,Q11126911,People's Republic of China
毛铺水库,Q11128575,People's Republic of China
水东水库,Q11129463,People's Republic of China
水埠水库,Q11129732,People's Republic of China
水峪水库,Q11129855,People's Republic of China
水磨滩水库,Q11130390,People's Republic of China
永丰水库 (长丰),Q11130907,People's Republic of China
永兴水库,Q11131168,People's Republic of China
永清河水库,Q11132442,People's Republic of China
梁山水库,Liangshan Shuiku,People's Republic of China
梁家湾水库,Q11113868,People's Republic of China
梅川水库,Q11114819,People's Republic of China
樊庄水库,Q11120934,People's Republic of China
横塘水库,Q11121353,People's Republic of China
横山水库 (吉水),Q11121390,People's Republic of China
横山水库 (宜兴),Q11121393,People's Republic of China
檀树岗水库,Q11122369,People's Republic of China
正面水库,Q11123629,People's Republic of China
段家石桥水库,Q11125396,People's Republic of China
水府庙水库,Q11129904,People's Republic of China
水路畔水库,Q11130632,People's Republic of China
水门塘水库,Q11130763,People's Republic of China
永民河水库,Q11132338,People's Republic of China
毛坝水库,Maoba Shuiku,People's Republic of China
水胡同水库,Shuihudong Shuiku,People's Republic of China
梅子山水库,Q11114637,People's Republic of China
梅山水库,Q11114708,People's Republic of China
梓山冲水库,Q11115441,People's Republic of China
樵子涧水库,Q11121754,People's Republic of China
武陵水库,Q11125021,People's Republic of China
段家山水库,Q11125386,People's Republic of China
段家峡水库,Q11125388,People's Republic of China
永安水库,Q11131638,People's Republic of China
梅店水库,Q11114840,People's Republic of China
梅湖水库,Q11115013,People's Republic of China
棋盘山水库,Q11116327,People's Republic of China
楚楼水库,Q11119824,People's Republic of China
横沟水库,Q11121551,People's Republic of China
永丰水库 (昭通),Q11130903,People's Republic of China
汀溪水库,Q11132945,People's Republic of China
桥墩水库,Qiaodun Shuiku,People's Republic of China
横锦水库,Hengjin Shuiku,People's Republic of China
横冲水库,Q11121326,People's Republic of China
横山岭水库,Q11121385,People's Republic of China
横河水库,Q11121560,People's Republic of China
欧阳海水库,Q11122848,People's Republic of China
毛尖山水库,Q11126947,People's Republic of China
毛板桥水库,Q11127157,People's Republic of China
永丰水库 (科右前旗),Q11130905,People's Republic of China
永纪水库,Q11132648,People's Republic of China
岱山水库,Q16935691,People's Republic of China
普朋水库,Q11089765,People's Republic of China
月子庄水库,Q11091915,People's Republic of China
杨梅水库,Q11101619,People's Republic of China
杨美水库,Q11102041,People's Republic of China
松柏山水库,Q11104562,People's Republic of China
沟口水库,Q11140918,People's Republic of China
河江水库,Q11142140,People's Republic of China
黄松峪水库,Q10567252,People's Republic of China
城头水库,Q16935613,People's Republic of China
墩子王水库,Q16935668,People's Republic of China
太湖港水库,Q16935673,People's Republic of China
峡卡河水库,Q16935693,People's Republic of China
清河水库,Q16935720,People's Republic of China
清湖水库,Q16935722,People's Republic of China
南湾水库,Nanwan Shuiku,People's Republic of China
南营水库,Nanying Shuiku,People's Republic of China
烏斯季伊利姆斯克水力發電廠,Ust-Ilimsk Hydroelectric Power Station,Russia
南湖水库,Nanhu Shuiku,People's Republic of China
七一水库 (广安),Q10864456,People's Republic of China
七一水库 (玉山),Q10864457,People's Republic of China
南江水库,Q10908277,People's Republic of China
南店水库,Q16935599,People's Republic of China
岗王水库,Q16935688,People's Republic of China
清水河水库,Q16935718,People's Republic of China
渭水水库,Q16935731,People's Republic of China
下奧泰水庫,Lower Otay Reservoir,United States of America
木色水库,Muse Shuiku,People's Republic of China
杜塘水库,Dutang Shuiku,People's Republic of China
杨树河水库,Yangshuhe Shuiku,People's Republic of China
迈胜水库,Q16691120,People's Republic of China
昭平台水库,Zhaopingtai Shuiku,People's Republic of China
曼满水库,Q11091373,People's Republic of China
曼飞龙水库,Q11091390,People's Republic of China
朋怀水库,Q11092256,People's Republic of China
朝阳水库 (永吉),Q11092631,People's Republic of China
李桥水库,Q11097006,People's Republic of China
杨林桥水库,Q11101295,People's Republic of China
杨梅岭水库,Q11101609,People's Republic of China
松柏湖水库,Q11104567,People's Republic of China
松茂水库,Q11104883,People's Republic of China
板桥河水库,Q11105064,People's Republic of China
林东水库,Q11105404,People's Republic of China
果林水库,Q11107394,People's Republic of China
晚家峡水库,Wanjiaxia Shuiku,People's Republic of China
柏峰水库,Baifeng Shuiku,People's Republic of China
南谷洞水库,Q10909014,People's Republic of China
星火水库,Q11088608,People's Republic of China
星花水库,Q11088657,People's Republic of China
暮定水库,Q11090451,People's Republic of China
朝阳寺水库,Q11092618,People's Republic of China
木桥沟水库,Q11093049,People's Republic of China
朱庄水库,Q11093967,People's Republic of China
李湾水库,Q11097302,People's Republic of China
杨伏水库,Q11100161,People's Republic of China
杨大城子水库,Q11100560,People's Republic of China
杨家湾水库,Q11100749,People's Republic of China
杨树垱水库,Q11101448,People's Republic of China
松林水库,Q11104535,People's Republic of China
西双湖水库,Q16691035,People's Republic of China
通济桥水库,Q16691123,People's Republic of China
寒砂石水库,Q16935676,People's Republic of China
尚屯水库,Q16935683,People's Republic of China
巨家河水库,Q16935694,People's Republic of China
庙岭水库,Q16935698,People's Republic of China
林溪水库,Q16935704,People's Republic of China
柏林水库,Q16935705,People's Republic of China
桃源水库,Q16935707,People's Republic of China
沙那水库,Q16935709,People's Republic of China
游河沟水库,Q16935733,People's Republic of China
帕拉諾阿湖,Paranoá Lake,Brazil
七星水库,Q10864640,People's Republic of China
杨溪水库,Yangxi Shuiku,People's Republic of China
南沙河水库,Q10908298,People's Republic of China
南车水库,Q10909058,People's Republic of China
丁家咀水库,Q10864226,People's Republic of China
丁店水库,Q10864259,People's Republic of China
莫拉雷災難,Q2647885,Italy
沟水坡水库,Q16935710,People's Republic of China
渔子河水库,Q16935727,People's Republic of China
湄江水库,Q16935734,People's Republic of China
吴家园水库,Wujiayuan Shuiku,People's Republic of China
南河水库 (荆门),Q10908336,People's Republic of China
南河水库 (谷城),Q10908337,People's Republic of China
南海水库,Q10908465,People's Republic of China
曲亭水库,Q11090575,People's Republic of China
月亮泡水库,Q11091854,People's Republic of China
月岭山水库,Q11091936,People's Republic of China
望花亭水库,Q11092469,People's Republic of China
朝阳水库 (安岳),Q11092630,People's Republic of China
村内水库,Q11098641,People's Republic of China
河口庙水库,Q11141804,People's Republic of China
暖渠山水库,Q11090339,People's Republic of China
月塘水库,Q11091908,People's Republic of China
杉林河水库,Q11095168,People's Republic of China
杨桥水库,Q11101519,People's Republic of China
林泉水库,Q11106507,People's Republic of China
河口水库,Q11141813,People's Republic of China
河尾水库,Q11142045,People's Republic of China
舍克斯納水庫,Sheksna Reservoir,Russia
清潭水库,Q16935723,People's Republic of China
清潭水库,Q16935724,People's Republic of China
西河水库,Q16691053,People's Republic of China
南水水库,Nanshui Shuiku,People's Republic of China
阿爾加濟水庫,Argazi Reservoir,Russia
昭关水库,Zhaoguan Shuiku,People's Republic of China
結雅水庫,Q2576979,Russia
岩庄水库,Yanzhuang Shuiku,People's Republic of China
落坡岭水库,Q10513122,People's Republic of China
显岗水库,Xiangang Shuiku,People's Republic of China
大欖涌水塘,Tai Lam Chung Reservoir,People's Republic of China
石头河水库,Shitouhe Dam,People's Republic of China
赵家阱水库,Q16691097,People's Republic of China
洛卡水庫,Lokka Reservoir,Finland
那降水库,Q16691162,People's Republic of China
大切諾基湖,Grand Lake o' the Cherokees,United States of America
七〇水库,Q10864450,People's Republic of China
七一水库 (襄汾),Q10864458,People's Republic of China
西堡水库,Q16691038,People's Republic of China
谷口水库,Q16691069,People's Republic of China
贺庄水库,Q16691078,People's Republic of China
那江水库,Q16691159,People's Republic of China
南门峡水库,Q10909182,People's Republic of China
尖岗水库,Q16935682,People's Republic of China
海面海水库,Q16935714,People's Republic of China
温罗水库,Q16935730,People's Republic of China
汤溪水库,Tangxi Shuiku,People's Republic of China
沈家河水库,Q11138157,People's Republic of China
沐浴水库,Q11139254,People's Republic of China
沙井子水库,Q11139489,People's Republic of China
沙坪水库,Q11139731,People's Republic of China
沙河水库 (洋县),Q11140268,People's Republic of China
江湾水库,Jiangwan Shuiku,People's Republic of China
沙田水库,Shatian Shuiku,People's Republic of China
江谷水库,Q11135452,People's Republic of China
池潭水库,Q11135797,People's Republic of China
汤浦水库,Q11136213,People's Republic of China
汪家河水库,Q11136616,People's Republic of China
汾河水库,Q11137518,People's Republic of China
沙墩水库,Q11139837,People's Republic of China
沙河子水库,Q11140234,People's Republic of China
沙河水库 (枣阳),Q11140266,People's Republic of China
沙滩河水库,Q11140515,People's Republic of China
石峡口水库,Q16936009,People's Republic of China
石湾水库,Q16936015,People's Republic of China
石碑水库,Q16936022,People's Republic of China
石龙水库,Q16936032,People's Republic of China
碧绿河水库,Q16936044,People's Republic of China
碰蓬水库,Q16936045,People's Republic of China
碱水水库,Q16936047,People's Republic of China
碾子沟水库,Q16936050,People's Republic of China
福地水库,Q16936061,People's Republic of China
秦咀水库,Q16936073,People's Republic of China
石盘水库,Q16936020,People's Republic of China
石见水库,Q16936023,People's Republic of China
石门口水库,Q16936024,People's Republic of China
祁家店水库,Q16936054,People's Republic of China
稼依水库,Q16936078,People's Republic of China
汤河水库,Q11136182,People's Republic of China
沙河集水库,Q11140356,People's Republic of China
沙港水库,Q11140405,People's Republic of China
江口水库 (吉安),Q11133988,People's Republic of China
江口水库 (福锦),Q11133989,People's Republic of China
沈家坑水庫,Q11138137,People's Republic of China
碱厂水库,Jianchang Shuiku,People's Republic of China
石梯水库,Q16936010,People's Republic of China
石梯水库,Q16936011,People's Republic of China
石门水库,Q16936026,People's Republic of China
石门水库,Q16936027,People's Republic of China
石门水库,Q16936028,People's Republic of China
石门水库,Q16936029,People's Republic of China
石门水库,Q16936030,People's Republic of China
碧口水库,Q16936041,People's Republic of China
磨墩水库,Q16936053,People's Republic of China
福华山水库,Q16936060,People's Republic of China
沙沟水库,Q11140173,People's Republic of China
石河畈水库,Q16936014,People's Republic of China
石碌水库,Q16936021,People's Republic of China
石门塘水库,Q16936025,People's Republic of China
磨刀坑水库,Q16936052,People's Republic of China
福溪水库,Q16936065,People's Republic of China
租舍水库,Q16936071,People's Republic of China
祖妈林水库,Zumalin Shuiku,People's Republic of China
碱泉口水库,Q16936048,People's Republic of China
福宝山水库,Q16936062,People's Republic of China
秀岭水库,Q16936066,People's Republic of China
冬至河水库,Q10895236,People's Republic of China
冯家山水库,Q10895310,People's Republic of China
冯村水库,Q10895368,People's Republic of China
凤亭河水库,Q10896046,People's Republic of China
凤飞云水库,Q10896339,People's Republic of China
分水岭水库,Q10896862,People's Republic of China
分水江水库,Q10896865,People's Republic of China
化寿水库,Q10901794,People's Republic of China
化成水库,Q10901812,People's Republic of China
北塘水库,Q10902694,People's Republic of China
北庙水库,Q10902955,People's Republic of China
十里河水库,Q10904731,People's Republic of China
化念水库,Huanian Shuiku,People's Republic of China
冯营水库,Q10895416,People's Republic of China
刘店水库,Q10897473,People's Republic of China
刘瑶水库,Q10897828,People's Republic of China
券门水库,Q10898489,People's Republic of China
北山水库 (句容),Q10902850,People's Republic of China
千家排水库,Q10904863,People's Republic of China
半截河水库,Q10905192,People's Republic of China
净月潭水库,Q10895691,People's Republic of China
刑川水库,Q10896974,People's Republic of China
前守水库,Q10898867,People's Republic of China
前进水库,Q10899039,People's Republic of China
北大港水库,Q10902731,People's Republic of China
半岭水库,Q10905176,People's Republic of China
华家湖水库,Q10905676,People's Republic of China
华阳河水库,Q10905974,People's Republic of China
南城子水库,Q10907223,People's Republic of China
南平旺水库,Q10907783,People's Republic of China
南扶水库,Nanfu Shuiku,People's Republic of China
刁家坝水库,Diaojiaba Shuiku,People's Republic of China
刘畈水库,Liufan Shuiku,People's Republic of China
北河水库,Q10903217,People's Republic of China
凤阳水库,Q10896331,People's Republic of China
刘桥水库,Q10897682,People's Republic of China
勐帮水库,Q10901199,People's Republic of China
华山水库 (永福),Q10905702,People's Republic of China
南一水库,Q10906528,People's Republic of China
南山水库,Q10907546,People's Republic of China
南岩水库,Q10907615,People's Republic of China
凤凰关水库,Q10896079,People's Republic of China
刘家冲水库,Q10897345,People's Republic of China
化龙水库,Q10901851,People's Republic of China
北山水库 (钟祥),Q10902851,People's Republic of China
北滩水库,Q10903727,People's Republic of China
北郊水库,Q10904002,People's Republic of China
十字路水库,Q10904599,People's Republic of China
华山水库 (泌阳),Q10905703,People's Republic of China
南川水库,Q10907706,People's Republic of China
凌塘水库,Lingtang Shuiku,People's Republic of China
凤凰山水库,Fenghuangshan Shuiku,People's Republic of China
升钟水库,Shengzhong Shuiku,People's Republic of China
累子水库,Q16936104,People's Republic of China
红旗堰水库,Q16936117,People's Republic of China
罗北口水库,Q16936163,People's Republic of China
联丰水库,Q16936207,People's Republic of China
米家寨水库,Q16936097,People's Republic of China
繁华水库,Q16936105,People's Republic of China
红海子水库,Q16936131,People's Republic of China
练子山水库,Q16936147,People's Republic of China
罗河水库,Q16936170,People's Republic of China
群英水库,Q16936181,People's Republic of China
翰嘎利水库,Q16936184,People's Republic of China
老河水库,Q16936194,People's Republic of China
老观寨水库,Q16936198,People's Republic of China
红雁池水库,Hongyanchi Shuiku,People's Republic of China
继光水库,Jiguang Shuiku,People's Republic of China
老龙口水库,Laolongkou Shuiku,People's Republic of China
红星水库,Q16936126,People's Republic of China
红星水库,Q16936127,People's Republic of China
红领巾水库,Q16936136,People's Republic of China
老鹰水库,Laoying Shuiku,People's Republic of China
老鸦咀水库,Laoyazui Shuiku,People's Republic of China
纸房水库,Q16936145,People's Republic of China
穿阡水库,Q16936079,People's Republic of China
红丰水库,Q16936107,People's Republic of China
红五一水库,Q16936108,People's Republic of China
红山水库,Q16936111,People's Republic of China
红山水库,Q16936112,People's Republic of China
红旗水库,Q16936118,People's Republic of China
红旗水库,Q16936119,People's Republic of China
红旗水库,Q16936120,People's Republic of China
红旗水库,Q16936121,People's Republic of China
红旗水库,Q16936122,People's Republic of China
红旗水库,Q16936123,People's Republic of China
红河则水库,Q16936129,People's Republic of China
罗汉坡水库,Q16936169,People's Republic of China
罗浮水库,Q16936171,People's Republic of China
老圈巷水库,Q16936187,People's Republic of China
老虎沟水库,Q16936197,People's Republic of China
立新水库,Q16936082,People's Republic of China
童燎水库,Q16936087,People's Republic of China
竹溪河水库,Q16936091,People's Republic of China
繁荣水库,Q16936106,People's Republic of China
红石嘴水库,Q16936132,People's Republic of China
罗圈背水库,Q16936165,People's Republic of China
罗岗水库,Q16936167,People's Republic of China
罗贤水库,Q16936172,People's Republic of China
窑里水库,Q16936080,People's Republic of China
米湾水库,Q16936098,People's Republic of China
红江水库,Q16936128,People's Republic of China
红石峡水库,Q16936133,People's Republic of China
绿水堰水库,Q16936161,People's Republic of China
老鸦河水库,Q16936201,People's Republic of China
龙西湖水库,Q11181793,People's Republic of China
切梅洛夫斯科耶水庫,Q3919290,Belarus
兴隆水库,Xinglong Shuiku,People's Republic of China
姚家水库,Yaojia Shuiku,People's Republic of China
对河口水库,Duihekou Shuiku,People's Republic of China
羅蘭湖,Lake Roland,United States of America
共成水库,Gongcheng Shuiku,People's Republic of China
天子门水库,Tianzimen Shuiku,People's Republic of China
安图水库,Antu Shuiku,People's Republic of China
安洼水库,Anwa Shuiku,People's Republic of China
宋家场水库,Songjiachang Shuiku,People's Republic of China
宝石桥水库,Baoshiqiao Shuiku,People's Republic of China
萬宜水庫,High Island Reservoir,People's Republic of China
邊界水壩,Boundary Dam,United States of America
阿西波維奇水庫,Osipovichi Reservoir,Belarus
西津水库,Xijin Dam,People's Republic of China
奇吉林水庫,Q3919289,Belarus
澤利瓦水庫,Q6757932,Belarus
兰溪桥水库,Q10893693,People's Republic of China
共和水库 (玉林),Q10893789,People's Republic of China
共青团水库 (德惠),Q10893834,People's Republic of China
天鹅水库,Q10940942,People's Republic of China
安砂水库,Q10947022,People's Republic of China
官庄水库 (醴陵),Q10948371,People's Republic of China
小南海水库,Q10957974,People's Republic of China
册田水库,Cetian Shuiku,People's Republic of China
龙河口水库,Q11181376,People's Republic of China
龙潭寺水库,Q11181580,People's Republic of China
龙潭水库 (酉阳),Q11181593,People's Republic of China
龙潭水库 (陆丰),Q11181595,People's Republic of China
龙门寺水库,Q11181832,People's Republic of China
切奇塔湖,Lago Cecita,Italy
六佑水库,Q10893057,People's Republic of China
兰洞水库,Q10893686,People's Republic of China
兰营水库,Q10893718,People's Republic of China
关门山水库 (延寿),Q10894016,People's Republic of China
冢岗庙水库,Q10895180,People's Republic of China
天福庙水库,Q10940576,People's Republic of China
太平水库 (弥勒),Q10941406,People's Republic of China
头道岗水库,Q10942024,People's Republic of China
姚家河水库,Q10943289,People's Republic of China
姚棚水库,Q10943363,People's Republic of China
姬滩水库,Q10943649,People's Republic of China
子洪水库,Q10944138,People's Republic of China
孟桥川水库,Q10945184,People's Republic of China
孤山水库,Q10945336,People's Republic of China
安丰塘水库,Q10946306,People's Republic of China
安地水库,Q10946499,People's Republic of China
官山河水库,Q10948351,People's Republic of China
官庄水库 (宜昌),Q10948370,People's Republic of China
官沟水库 (襄阳),Q10948419,People's Republic of China
官溪水库,Q10948450,People's Republic of China
官田水库,Q10948464,People's Republic of China
官马水库,Q10948498,People's Republic of China
客兰水库,Q10949681,People's Republic of China
富水水库,Q10954415,People's Republic of China
寒山水库,Q10955000,People's Republic of China
寺口子水库,Q10956723,People's Republic of China
寺河水库,Q10956803,People's Republic of China
封过水库,Q10957154,People's Republic of China
小坪水库,Q10958507,People's Republic of China
富春江水库,Fuchunjiang Shuiku,People's Republic of China
龙王山水库,Longwangshan Shuiku,People's Republic of China
龙王沟水库,Longwanggou Shuiku,People's Republic of China
六山水库,Q10893241,People's Republic of China
共和水库 (桦南),Q10893787,People's Republic of China
冢子湾水库,Q10895178,People's Republic of China
天堂水库,Q10939287,People's Republic of China
天雹水库,Q10940834,People's Republic of China
太平水库 (东港),Q10941404,People's Republic of China
太平水库 (永康),Q10941407,People's Republic of China
太平水库 (舒兰),Q10941408,People's Republic of China
孔江水库,Q10944386,People's Republic of China
安农水库,Q10946407,People's Republic of China
安沟水库,Q10946948,People's Republic of China
官地水库,Q10948303,People's Republic of China
官城水库,Q10948320,People's Republic of China
官昌水库,Q10948400,People's Republic of China
官沟水库 (凤阳),Q10948418,People's Republic of China
官道河水库,Q10948492,People's Republic of China
寥庄水库,Q10955408,People's Republic of China
小坑水库,Q10958481,People's Republic of China
龙湾水库,Q11181511,People's Republic of China
龙潭河水库,Q11181599,People's Republic of China
龙脉水库,Q11181734,People's Republic of China
龙门水库 (北流),Q11181840,People's Republic of China
龙马水库,Q11181909,People's Republic of China
羅斯河大壩,Ross River Dam,Australia
军民水库,Junmin Shuiku,People's Republic of China
龙泉水库,Q11181409,People's Republic of China
龙潭水库 (南宁),Q11181590,People's Republic of China
孤石滩水库,Gushitan Shuiku,People's Republic of China
察尔森水库,Cha'ersen Shuiku,People's Republic of China
六坡水库,Q10893186,People's Republic of China
六朝水库,Q10893309,People's Republic of China
六洋水库,Q10893348,People's Republic of China
六陈水库,Q10893501,People's Republic of China
共青团水库 (农安),Q10893833,People's Republic of China
关上水库,Q10893835,People's Republic of China
关里水库,Q10894007,People's Republic of China
关门山水库 (永川),Q10894018,People's Republic of China
关门砬子水库,Q10894019,People's Republic of China
天河口水库,Q10939905,People's Republic of China
太湖水库,Q10941603,People's Republic of China
孙台水库 (吴起),Q10944661,People's Republic of China
龙水湖水库,Longshuihu Shuiku,People's Republic of China
克柳切戈爾斯科耶水庫,Q3946865,Belarus
宋集屯水库,Q10947872,People's Republic of China
官舟水库,Q10948477,People's Republic of China
定标水库,Q10948577,People's Republic of China
小南河水库,Q10957963,People's Republic of China
六兰水库,Q10893063,People's Republic of China
军潭水库,Q10895050,People's Republic of China
天子岗水库,Q10939346,People's Republic of China
太山水库,Q10941231,People's Republic of China
太平寺水库,Q10941328,People's Republic of China
深圳水庫,Shenzhen Reservoir,People's Republic of China
夺丰水库,Q10942090,People's Republic of China
奇观水库,Q10942230,People's Republic of China
姐勒水库,Q10943165,People's Republic of China
姚河水库,Q10943377,People's Republic of China
孤峰山水库,Q10945351,People's Republic of China
安乐水库 (天长),Q10946329,People's Republic of China
安乐水库 (柳城),Q10946330,People's Republic of China
宏伟水库,Q10947978,People's Republic of China
宝象河水库,Q10949500,People's Republic of China
寸塘口水库,Q10956466,People's Republic of China
小城水库,Q10958562,People's Republic of China
小塔子水库,Q10958573,People's Republic of China
龙潭水库 (钟山),Q11181594,People's Republic of China
龙潭水库 (顺平),Q11181596,People's Republic of China
龙颈水库,Q11181892,People's Republic of China
龚嘴水库,Q11181929,People's Republic of China
龟石水库,Q11182026,People's Republic of China
龙潭水库 (上犹),Q11181588,People's Republic of China
龙潭水库 (北票),Q11181589,People's Republic of China
龙潭水库 (谷城),Q11181591,People's Republic of China
新立水库,Xinli Shuiku,People's Republic of China
万安水库,Q10864947,People's Republic of China
三利水库,Q10865397,People's Republic of China
拉马章水库,Q11077134,People's Republic of China
拓家河水库,Q11077167,People's Republic of China
斗上水库,Q11080484,People's Republic of China
新兴苴水库,Q11081159,People's Republic of China
新安水库 (扶绥),Q11082230,People's Republic of China
新峰水库,Q11082381,People's Republic of China
新路岙水库,Q11084365,People's Republic of China
方洲水库,Q11084912,People's Republic of China
